145	122	10	31.31
125	367	3	15.17
2276	14	3	7.83
2937	14	3	12.04
102	1596	3	15.57
129	143	11	41.7
103	378	5	16.31
345	14	11	14.81
2187	14	4	16.06
110	752	3	16.61
1300	14	3	4.59
101	2464	3	21.69
850	101	3	10.56
1650	120	4	36.44
426	119	3	14.88
276	133	10	72.27
121	109	7	3.97
132	106	7	5.41
102	445	3	7.05
103	1119	4	21.51
2313	122	3	27.15
1230	14	3	4.59
600	14	11	33.59
104	220	4	6.88
113	489	3	14
1640	14	5	20.08
217	162	3	15.54
162	140	5	18.9
172	491	3	24
203	130	3	9.97
119	706	3	18.13
126	259	7	40.45
105	181	4	6.58
110	544	4	21.7
202	108	3	4.85
109	848	3	17.33
101	1199	3	12.35
844	14	4	5.14
1778	14	3	5.89
123	187	5	17.92
123	129	4	3.93
138	108	7	8.8
113	134	7	8.65
102	683	4	15.53
179	126	4	12.24
101	443	3	6.29
107	238	13	66.41
351	14	11	15.79
243	112	5	18.69
131	104	49	171.63
271	130	3	13.12
2236	102	3	17.75
1625	14	4	11.34
203	114	4	10.52
104	101	72	53.34
113	387	3	12.3
177	14	60	152.16
120	2063	4	41.43
144	128	8	25.25
214	111	3	6.48
201	110	6	18.95
173	110	6	14.52
2948	14	3	12.04
188	315	3	22.31
498	1	3	15.1
3082	14	3	12.04
102	227	12	36.66
859	14	7	19.15
1355	14	3	4.59
102	742	4	16.44
700	124	4	28.78
211	291	7	67.75
336	143	4	26.19
101	1305	3	13.54
274	14	29	89.55
1326	14	3	4.59
104	111	74	206.92
104	242	7	21.51
101	339	4	8.39
125	772	3	20.37
2547	156	3	37.84
2135	14	3	7.83
122	106	20	37.51
162	116	3	4.02
105	451	4	18.02
125	220	4	15.75
575	14	8	16.24
717	14	6	10.37
1647	14	4	11.34
1532	14	4	11.34
2298	112	3	24.62
212	130	6	29.24
158	1825	3	33.44
192	135	3	9.93
198	102	5	4.86
1577	117	3	23.84
121	147	4	6.4
169	102	11	16.76
835	14	4	5.14
403	14	9	12.74
209	253	3	21.44
3010	108	3	27.61
103	312	3	5.38
138	656	3	22.11
166	180	3	13.45
108	1372	3	19.35
369	594	4	48.85
102	532	3	8.2
1709	14	4	11.34
1159	14	6	18.64
107	573	7	46.3
189	169	4	21.77
386	484	4	47.32
122	149	3	3.92
142	143	7	25.84
2304	14	3	7.83
113	121	20	46.71
110	549	3	14.34
2167	14	3	7.83
1297	14	3	4.59
195	1021	4	44.62
104	132	16	22.8
138	388	4	27.51
2215	14	3	7.83
176	545	13	167.16
189	121	5	17.07
105	165	6	10.02
185	128	3	8.7
101	412	3	5.99
101	496	3	7.33
113	169	9	28.89
1239	14	3	4.59
147	359	3	19.03
12	110	6	5.13
198	140	3	11.8
1254	113	3	20.97
362	121	4	21.24
2568	12	3	33.71
105	612	4	21.19
674	14	7	14.84
121	180	3	6.86
169	140	3	9.31
299	113	19	148.61
979	135	3	23.71
187	102	5	4.03
214	139	3	12.65
118	187	5	15.88
923	101	3	11.38
1202	113	3	19.75
214	126	3	9.73
133	108	7	5.69
102	1125	3	12.84
393	14	9	11.78
776	106	4	23.26
120	2047	3	26.58
112	250	3	8.38
758	14	5	7.65
361	14	8	7.32
184	126	6	24.13
106	108	71	215.05
174	210	5	32.78
145	135	7	22.84
1730	14	4	11.34
107	734	3	15.39
2888	14	3	12.04
222	102	10	25.98
637	14	11	37.58
1570	304	3	40.25
847	117	3	19.16
109	101	45	40.73
160	114	6	12.7
267	153	3	17.29
113	215	7	27.36
635	123	7	58.85
510	125	4	26.08
2943	14	3	12.04
243	127	5	24.52
131	118	16	48.95
179	111	3	4.52
504	965	3	40.45
675	129	3	20.45
863	122	3	20.24
101	206	5	4.85
2180	14	4	16.06
803	827	4	61.03
105	466	3	11.67
567	660	3	39.11
103	1045	3	13.81
329	111	3	10.93
16	105	9	19.12
105	452	4	18.02
146	109	50	285.31
425	123	3	16.07
101	533	3	7.74
802	151	7	77.23
139	194	4	17.72
337	176	3	21.84
101	593	4	13.36
106	999	4	25.59
131	165	5	16.03
105	198	3	4.31
110	393	4	18.53
123	192	8	36.68
1027	14	6	15.67
128	123	16	53.42
976	102	4	18.71
294	244	5	47.55
112	374	3	12.16
103	260	6	14.93
2070	101	3	17.25
1909	113	4	39
702	14	5	6.65
945	102	3	11.86
958	274	3	35.17
615	117	3	17.16
335	101	7	22.58
449	111	7	44.67
821	14	4	5.14
187	126	3	8.23
200	124	3	8.86
1226	104	3	16.88
119	135	10	24.12
1222	101	5	30.8
163	114	4	6.08
121	166	5	12.92
110	940	3	18.2
102	1611	3	15.57
1723	14	5	20.08
113	122	9	9.61
165	110	5	8.86
113	179	9	32.42
103	615	5	22.68
103	819	3	12
120	436	3	15.01
656	146	3	22.79
105	118	11	7.73
161	1183	4	41.2
2907	14	3	12.04
150	205	8	52.35
798	112	3	17
162	132	3	6.64
946	14	4	6.12
2152	14	4	16.06
104	258	3	5.19
2228	122	3	27.15
3234	14	3	12.04
102	835	3	11.04
520	113	5	29.82
111	806	4	26.29
3138	14	3	12.04
105	1386	3	18.96
3221	14	3	12.04
110	499	5	28.93
1362	14	4	9
113	168	4	6.75
104	458	3	9.69
101	1515	4	23.97
2079	110	3	24.22
319	127	4	21.54
1702	130	3	26.64
2099	14	3	7.83
130	1379	3	25.06
111	376	4	18.4
272	219	5	43.89
132	119	6	8.27
149	114	8	18.45
1675	14	4	11.34
317	104	3	7.22
720	14	9	26.28
170	102	15	31.33
1764	14	3	5.89
161	2226	3	33.54
1797	14	5	20.08
1431	14	5	14.96
155	931	3	27.17
553	594	3	37.45
158	671	4	36.22
107	689	4	22.35
119	108	47	156.05
102	312	3	4.56
126	803	3	21.16
376	14	8	7.96
174	329	3	21.45
1029	104	3	14.68
163	156	10	59.29
109	102	55	73.56
772	14	9	29.93
2281	1	3	25.46
148	108	14	38.87
103	532	4	14.62
641	106	3	14.14
118	202	3	7.59
1566	14	3	5.89
990	130	3	22.81
1712	14	5	20.08
481	14	6	5.8
2870	14	3	12.04
103	1303	3	15.02
322	245	3	26.01
2958	14	3	12.04
456	104	4	15.33
104	116	15	8.72
1158	14	5	12.28
235	115	3	8.47
110	261	12	68.8
108	1876	3	23.13
538	120	3	16.64
308	14	9	6.96
1	2	7	12.15
1353	14	4	9
122	1000	3	21.1
1018	133	4	33.87
178	143	4	16.24
727	146	3	24.06
991	14	8	32.12
1026	14	5	10.36
577	110	3	14.83
197	101	9	16.11
2337	208	3	42.54
826	12	7	69.26
1668	14	3	5.89
104	125	21	32.82
711	14	5	6.65
1850	1275	4	78.12
597	14	13	52.21
230	219	3	21.11
101	2707	3	21.69
131	181	6	25.94
849	14	4	5.14
101	517	5	17.61
2675	14	3	12.04
409	579	3	35.43
949	138	3	25
113	314	3	10.78
103	735	3	11.28
103	683	3	10.65
186	156	3	13.14
105	104	56	98.11
1435	14	5	14.96
105	167	5	7.47
131	271	3	13.35
101	502	4	12.12
301	114	3	10.4
130	1121	3	23.82
152	113	6	11.48
101	307	6	15.49
134	140	4	8.21
1703	14	4	11.34
2880	14	3	12.04
263	102	9	26.96
104	140	9	9.5
1009	122	3	21.1
192	106	3	4.06
1132	14	5	12.28
2326	14	3	7.83
2920	14	3	12.04
132	298	3	14.36
132	179	7	31.54
392	119	7	46.48
121	182	5	16.41
356	123	4	21.8
103	227	16	64.15
1667	102	3	15.57
800	101	5	22.57
108	239	10	45.63
317	118	3	12.5
158	899	3	27.37
12	884	6	56.07
214	155	3	14.64
258	21	3	8.44
396	102	3	6.14
3000	14	3	12.04
153	110	8	18.87
2	131	6	15.05
145	106	6	6.44
3031	14	3	12.04
1690	14	3	5.89
171	1219	3	30.97
152	114	5	8.1
165	166	5	23.94
123	114	16	34.54
1655	14	4	11.34
583	14	12	41.43
390	118	3	14.12
1761	14	3	5.89
827	14	4	5.14
104	145	11	15.59
147	124	18	85.05
134	145	10	38.25
139	371	4	26.81
147	1401	3	28.17
411	106	3	11.2
1792	14	5	20.08
798	14	5	7.65
126	498	8	66.31
367	14	19	59.65
473	1007	4	56.67
134	102	19	19.14
207	124	3	9.13
235	101	5	6.94
147	137	9	38.38
342	123	8	55.45
104	102	97	126.95
123	130	8	16.85
107	1520	3	20.77
1717	14	4	11.34
2890	14	3	12.04
117	101	50	77.71
220	114	3	7.2
106	946	4	25.59
190	578	4	39.06
1278	151	3	28.79
484	14	13	37.63
139	135	5	12.8
105	780	3	15.15
107	749	3	15.39
169	159	6	31.08
570	101	3	8.19
526	208	3	28.01
324	417	3	31.13
198	111	3	5.69
181	106	4	6.84
2930	14	3	12.04
144	127	4	7.15
1146	158	3	28.39
1305	14	3	4.59
112	117	9	7.08
125	155	4	9.04
158	944	4	39.54
102	549	6	25.68
388	208	4	36.8
968	14	7	22.37
822	119	5	39.25
1315	14	3	4.59
123	315	3	13.54
886	14	6	13.5
3201	14	3	12.04
105	170	4	4.89
131	276	4	20.64
105	500	5	26.49
110	1437	4	30.68
432	124	3	16.26
125	691	3	19.7
2114	14	3	7.83
126	535	3	18.11
199	118	5	17.16
3016	14	3	12.04
104	194	4	5.2
127	111	12	20.73
166	160	3	10.89
254	187	3	20.02
118	123	11	21.36
110	612	3	15.36
132	125	5	7.53
1642	14	3	5.89
295	102	4	7.34
102	468	3	7.41
103	1250	3	15.02
145	126	3	3.89
1374	14	6	24.09
196	104	5	8.44
148	219	17	144.69
181	226	5	36.02
109	108	42	100.46
124	492	3	17.44
104	885	3	13.83
349	14	9	9.39
327	123	3	14.01
119	102	81	221.09
106	2794	3	27.45
111	335	4	17.27
272	108	10	51.41
1689	122	3	24.93
106	101	148	392.83
138	1819	3	31.07
2877	14	3	12.04
3149	1756	3	59.31
157	135	6	21.51
335	120	4	20.03
102	1268	3	14.03
161	645	3	24.57
133	101	31	50.26
114	296	4	15.9
211	558	3	28.73
147	143	6	21.68
104	179	6	9.75
109	1005	3	18.18
1170	14	6	18.64
122	116	6	4.7
2296	14	3	7.83
105	471	3	12.05
162	106	4	4.12
126	540	4	26.77
525	184	3	25.95
134	122	17	59.66
139	155	3	7.99
150	121	12	45.27
243	118	4	15.34
131	127	5	7.74
2175	14	4	16.06
136	1177	3	25.12
167	158	3	11.16
165	193	3	14.08
1955	14	3	7.83
277	14	10	6.3
228	110	3	7.13
161	320	13	129.97
1368	14	3	4.59
2997	14	3	12.04
110	451	5	27.46
262	245	3	23.79
707	125	3	19.7
2093	14	3	7.83
117	1449	3	23.84
2794	14	3	12.04
154	114	4	5.49
128	114	10	16.38
580	14	13	52.21
593	457	3	36.16
313	102	6	16.85
462	14	9	14.94
112	187	3	5.25
1758	14	5	20.08
738	128	3	21.01
12	1667	4	39.97
178	137	5	21.76
159	139	4	13.04
1787	14	5	20.08
102	478	5	17.68
132	102	35	69
824	286	3	34.88
689	117	4	26.4
126	916	3	22.02
178	124	15	85.27
101	809	3	10.56
1407	122	3	23.35
1219	129	3	24.99
102	1298	3	14.03
111	1384	5	42.84
109	135	11	21.28
102	348	5	13.82
204	184	10	83.48
629	14	10	29.92
163	123	3	5.45
2864	14	3	12.04
1101	14	5	12.28
105	128	14	22.87
424	108	4	18.02
114	395	5	26.58
103	761	3	11.28
161	168	3	11.31
161	251	6	42.53
1423	138	3	27.26
105	549	3	12.9
110	1568	3	22.01
122	155	4	8.02
675	104	3	12.46
3157	14	3	12.04
118	109	14	19.58
103	569	3	9.58
434	114	3	13.3
232	111	3	7.44
101	1975	3	17.25
101	624	11	72.75
1461	101	3	15.07
1343	14	3	4.59
2	136	4	8.39
2115	14	4	16.06
164	407	4	31.74
800	120	3	18.93
3003	14	3	12.04
128	192	3	8.93
703	123	3	19.33
1613	2150	3	54.81
123	180	3	7.49
131	157	29	194.68
150	152	17	109.97
139	125	21	101.58
108	938	3	17.12
162	283	3	18.38
105	544	3	12.9
190	163	10	71.07
126	2817	3	32.56
127	126	8	16.42
199	104	8	20.71
123	434	4	23.94
263	135	3	13.66
756	14	4	4.33
134	108	8	8.27
122	102	39	61.35
150	358	5	37.74
131	112	10	17.03
156	166	3	10.75
123	138	6	13.42
193	114	3	5.69
186	123	8	36.22
113	854	5	36.46
2316	14	4	16.06
1142	14	7	28.11
419	102	3	6.42
791	126	4	30.03
106	1257	3	19.19
790	145	4	34.47
191	110	3	5.06
119	292	3	11.73
159	132	4	10.61
102	435	6	22.09
111	470	4	20.77
118	153	12	45.47
1385	138	4	39.81
121	142	4	5.66
121	193	5	17.35
163	153	3	10.31
2	105	19	51.92
1818	146	3	31.75
604	104	3	11.89
145	132	5	12.28
107	806	3	16.13
102	239	5	7.79
1324	14	5	14.96
313	116	5	25.19
110	1085	4	28.77
144	165	3	8.8
138	2331	3	35.56
1011	14	4	6.12
112	14	279	474.74
102	494	4	12.75
158	2349	3	37.94
200	143	6	32.5
216	101	11	27.73
108	699	4	22.53
122	125	6	7.61
404	121	3	15.02
1680	14	5	20.08
1649	14	4	11.34
114	289	3	10.01
104	119	21	24.03
138	294	3	16.2
167	102	10	13.03
105	327	4	14.76
2530	281	3	46.13
229	839	3	32.28
493	245	3	29.58
116	108	20	31.84
398	111	3	12.29
107	1624	3	20.77
104	386	3	8.44
103	625	3	10.09
117	283	3	10.99
1341	101	3	13.54
297	114	3	10.2
1031	140	3	25.14
127	101	29	36.39
263	108	3	7.47
127	172	3	6.9
1707	14	4	11.34
103	1002	3	12.83
107	392	9	55.17
134	135	11	38.35
102	1095	5	28.72
146	130	5	12.31
256	104	3	5.19
305	175	3	20.8
155	101	11	11.3
210	114	3	6.7
122	191	5	17.39
1128	14	6	18.64
102	1230	3	14.03
157	122	4	8.19
744	123	7	62.91
2	150	15	81.29
1180	117	3	21.03
1360	14	4	9
219	2849	3	43.22
1380	468	3	42.28
154	142	4	12.92
118	417	3	14.44
2150	122	4	42.19
1329	14	4	9
103	239	7	17.17
103	494	3	8.7
1191	14	6	18.64
2101	14	3	7.83
101	1976	4	28.92
118	110	26	64.43
132	111	8	10.52
149	110	6	9.86
1644	14	4	11.34
377	121	3	14.39
151	781	3	24.91
102	897	5	24.84
314	113	6	30.24
104	210	4	6.25
340	102	3	5.16
136	1197	4	36.68
1795	14	3	5.89
325	130	3	15.18
12	2932	3	33.71
103	823	4	18.79
788	122	5	38.94
776	1729	3	47.1
185	104	19	77.24
774	14	6	11.78
116	283	3	10.91
117	108	20	32.32
138	102	16	18.81
479	14	6	5.8
150	1332	3	28.7
127	140	7	19.15
300	236	3	24.88
107	1071	3	17.98
211	1824	3	38.26
324	305	3	28.65
144	118	6	11.64
12	713	4	30.6
160	109	6	11.66
124	431	3	16.26
104	1006	3	14.68
105	713	3	14.5
174	132	3	7.99
101	1998	3	17.25
126	1827	3	28.07
3209	14	3	12.04
226	14	21	25.49
3174	14	3	12.04
1307	14	4	9
3158	14	3	12.04
1969	14	3	7.83
745	101	4	15.79
119	111	9	7.47
169	122	4	9.66
376	104	3	8.44
358	102	3	5.39
486	112	5	28.83
2122	14	3	7.83
198	122	3	8.04
129	110	8	9.31
123	266	4	18.29
594	14	11	33.59
193	160	3	13.62
2333	146	3	36.24
103	2070	3	18.75
102	672	3	9.71
239	428	3	27.94
1111	101	3	12.35
122	126	5	5.05
122	175	4	10.42
123	399	5	31.26
104	288	3	6.25
127	145	8	24.4
130	108	23	61.84
127	102	27	34.29
1030	102	4	18.71
122	139	5	9.03
817	292	3	35.09
101	238	7	14.08
101	491	5	16.88
1725	14	4	11.34
2885	14	3	12.04
165	114	5	9.67
113	247	3	8.5
123	166	5	14
111	1399	3	20.66
108	1245	3	19.35
183	14	46	93.12
1178	14	6	18.64
1617	1574	5	104.96
145	116	5	7.77
1143	14	5	12.28
101	929	6	34.5
116	825	3	19.08
3092	14	3	12.04
977	14	8	32.12
102	466	3	7.05
103	435	3	7.62
288	14	30	111.98
201	142	7	40.18
118	117	12	19.73
101	303	4	7.02
3216	14	3	12.04
411	125	4	23.95
122	132	13	38.14
127	158	8	29.5
104	270	5	14.07
775	113	4	25.63
1182	14	4	7.36
3033	14	3	12.04
126	333	3	14.66
114	1370	5	43.45
105	682	3	14.5
174	101	8	8.33
1657	14	4	11.34
585	14	10	26.97
145	125	4	6.98
694	14	10	33.74
1688	14	3	5.89
153	114	5	8.54
201	129	3	9.72
254	114	3	8.69
103	478	6	25.68
159	102	8	5.94
107	1104	5	37.45
106	219	7	24.19
111	2899	3	28.92
560	155	4	34.33
132	139	3	4.55
106	102	54	53.62
144	167	4	14.48
144	104	23	62.36
273	135	3	14.17
1113	119	3	21.41
148	101	45	149.39
103	348	5	15.36
486	14	11	25.74
1608	14	3	5.89
2329	146	3	36.24
632	14	11	37.58
2859	14	3	12.04
870	102	3	11.04
